raw_symbol,instrument_id,date
ETHM3-ETHZ3,10219,2023-06-12
ETHM3-ETHZ3,10219,2023-06-13
ETHM3-ETHZ3,10219,2023-06-14
ETHM3-ETHZ3,10219,2023-06-15
ETHM3-ETHZ3,10219,2023-06-16
ETHM3-ETHZ3,10219,2023-06-17
ETHM3-ETHZ3,10219,2023-06-18
ETHM3-ETHZ3,10219,2023-06-19
ETHM3-ETHZ3,10219,2023-06-20
ETHM3-ETHZ3,10219,2023-06-21
ETHM3-ETHZ3,10219,2023-06-22
ETHM3-ETHZ3,10219,2023-06-23
ETHM3-ETHZ3,10219,2023-06-24
ETHM3-ETHZ3,10219,2023-06-25
ETHM3-ETHZ3,10219,2023-06-26
ETHM3-ETHZ3,10219,2023-06-27
ETHM3-ETHZ3,10219,2023-06-28
ETHM3-ETHZ3,10219,2023-06-29
ETHM3-ETHZ3,10219,2023-06-30
ETHM3-ETHZ3,10219,2023-07-01
ETHM3-ETHZ3,10219,2023-07-02
ETHM3-ETHZ3,10219,2023-07-03
ETHM3-ETHZ3,10219,2023-07-04
ETHM3-ETHZ3,10219,2023-07-05
ETHM3-ETHZ3,10219,2023-07-06
ETHM3-ETHZ3,10219,2023-07-07
ETHM3-ETHZ3,10219,2023-07-08
ETHM3-ETHZ3,10219,2023-07-09
ETHM3-ETHZ3,10219,2023-07-10
ETHM3-ETHZ3,10219,2023-07-11
ETHM3-ETHZ3,10219,2023-07-12
ETHM3-ETHZ3,10219,2023-07-13
ETHM3-ETHZ3,10219,2023-07-14
ETHM3-ETHZ3,10219,2023-07-15
ETHM3-ETHZ3,10219,2023-07-16
ETHM3-ETHZ3,10219,2023-07-17
ETHM3-ETHZ3,10219,2023-07-18
ETHM3-ETHZ3,10219,2023-07-19
ETHM3-ETHZ3,10219,2023-07-20
ETHM3-ETHZ3,10219,2023-07-21
ETHM3-ETHZ3,10219,2023-07-22
ETHM3-ETHZ3,10219,2023-07-23
ETHM3-ETHZ3,10219,2023-07-24
ETHM3-ETHZ3,10219,2023-07-25
ETHM3-ETHZ3,10219,2023-07-26
ETHM3-ETHZ3,10219,2023-07-27
ETHM3-ETHZ3,10219,2023-07-28
ETHM3-ETHZ3,10219,2023-07-29
ETHM3-ETHZ3,10219,2023-07-30
ETHM3-ETHZ3,10219,2023-07-31
ETHM3-ETHZ3,10219,2023-08-01
ETHM3-ETHZ3,10219,2023-08-02
ETHM3-ETHZ3,10219,2023-08-03
ETHM3-ETHZ3,10219,2023-08-04
ETHM3-ETHZ3,10219,2023-08-05
ETHM3-ETHZ3,10219,2023-08-06
ETHM3-ETHZ3,10219,2023-08-07
ETHM3-ETHZ3,10219,2023-08-08
ETHM3-ETHZ3,10219,2023-08-09
ETHM3-ETHZ3,10219,2023-08-10
ETHM3-ETHZ3,10219,2023-08-11
ETHM3-ETHZ3,10219,2023-08-12
ETHM3-ETHZ3,10219,2023-08-13
ETHM3-ETHZ3,10219,2023-08-14
ETHM3-ETHZ3,10219,2023-08-15
ETHM3-ETHZ3,10219,2023-08-16
ETHM3-ETHZ3,10219,2023-08-17
ETHM3-ETHZ3,10219,2023-08-18
ETHM3-ETHZ3,10219,2023-08-19
ETHM3-ETHZ3,10219,2023-08-20
ETHM3-ETHZ3,10219,2023-08-21
ETHM3-ETHZ3,10219,2023-08-22
ETHM3-ETHZ3,10219,2023-08-23
ETHM3-ETHZ3,10219,2023-08-24
ETHM3-ETHZ3,10219,2023-08-25
ETHM3-ETHZ3,10219,2023-08-26
ETHM3-ETHZ3,10219,2023-08-27
ETHM3-ETHZ3,10219,2023-08-28
ETHM3-ETHZ3,10219,2023-08-29
ETHM3-ETHZ3,10219,2023-08-30
ETHM3-ETHZ3,10219,2023-08-31
ETHM3-ETHZ3,10219,2023-09-01
ETHM3-ETHZ3,10219,2023-09-02
ETHM3-ETHZ3,10219,2023-09-03
ETHM3-ETHZ3,10219,2023-09-04
ETHM3-ETHZ3,10219,2023-09-05
ETHM3-ETHZ3,10219,2023-09-06
ETHM3-ETHZ3,10219,2023-09-07
ETHM3-ETHZ3,10219,2023-09-08
ETHM3-ETHZ3,10219,2023-09-09
ETHM3-ETHZ3,10219,2023-09-10
ETHM3-ETHZ3,10219,2023-09-11
ETHM3-ETHZ3,10219,2023-09-12
ETHM3-ETHZ3,10219,2023-09-13
ETHM3-ETHZ3,10219,2023-09-14
ETHM3-ETHZ3,10219,2023-09-15
ETHM3-ETHZ3,10219,2023-09-16
ETHM3-ETHZ3,10219,2023-09-17
ETHM3-ETHZ3,10219,2023-09-18
ETHM3-ETHZ3,10219,2023-09-19
ETHM3-ETHZ3,10219,2023-09-20
ETHM3-ETHZ3,10219,2023-09-21
ETHM3-ETHZ3,10219,2023-09-22
ETHM3-ETHZ3,10219,2023-09-23
ETHM3-ETHZ3,10219,2023-09-24
ETHM3-ETHZ3,10219,2023-09-25
ETHM3-ETHZ3,10219,2023-09-26
ETHM3-ETHZ3,10219,2023-09-27
ETHM3-ETHZ3,10219,2023-09-28
ETHM3-ETHZ3,10219,2023-09-29
ETHM3-ETHZ3,10219,2023-09-30
ETHM3-ETHZ3,10219,2023-10-01
ETHM3-ETHZ3,10219,2023-10-02
ETHM3-ETHZ3,10219,2023-10-03
ETHM3-ETHZ3,10219,2023-10-04
ETHM3-ETHZ3,10219,2023-10-05
ETHM3-ETHZ3,10219,2023-10-06
ETHM3-ETHZ3,10219,2023-10-07
ETHM3-ETHZ3,10219,2023-10-08
ETHM3-ETHZ3,10219,2023-10-09
ETHM3-ETHZ3,10219,2023-10-10
ETHM3-ETHZ3,10219,2023-10-11
ETHM3-ETHZ3,10219,2023-10-12
ETHM3-ETHZ3,10219,2023-10-13
ETHM3-ETHZ3,10219,2023-10-14
ETHM3-ETHZ3,10219,2023-10-15
ETHM3-ETHZ3,10219,2023-10-16
ETHM3-ETHZ3,10219,2023-10-17
ETHM3-ETHZ3,10219,2023-10-18
ETHM3-ETHZ3,10219,2023-10-19
ETHM3-ETHZ3,10219,2023-10-20
ETHM3-ETHZ3,10219,2023-10-21
ETHM3-ETHZ3,10219,2023-10-22
ETHM3-ETHZ3,10219,2023-10-23
ETHM3-ETHZ3,10219,2023-10-24
ETHM3-ETHZ3,10219,2023-10-25
ETHM3-ETHZ3,10219,2023-10-26
ETHM3-ETHZ3,10219,2023-10-27
ETHM3-ETHZ3,10219,2023-10-28
ETHM3-ETHZ3,10219,2023-10-29
ETHM3-ETHZ3,10219,2023-10-30
ETHM3-ETHZ3,10219,2023-10-31
ETHM3-ETHZ3,10219,2023-11-01
ETHM3-ETHZ3,10219,2023-11-02
ETHM3-ETHZ3,10219,2023-11-03
ETHM3-ETHZ3,10219,2023-11-04
ETHM3-ETHZ3,10219,2023-11-05
ETHM3-ETHZ3,10219,2023-11-06
ETHM3-ETHZ3,10219,2023-11-07
ETHM3-ETHZ3,10219,2023-11-08
ETHM3-ETHZ3,10219,2023-11-09
ETHM3-ETHZ3,10219,2023-11-10
ETHM3-ETHZ3,10219,2023-11-11
ETHM3-ETHZ3,10219,2023-11-12
ETHM3-ETHZ3,10219,2023-11-13
ETHM3-ETHZ3,10219,2023-11-14
ETHM3-ETHZ3,10219,2023-11-15
ETHM3-ETHZ3,10219,2023-11-16
ETHM3-ETHZ3,10219,2023-11-17
ETHM3-ETHZ3,10219,2023-11-18
ETHM3-ETHZ3,10219,2023-11-19
ETHM3-ETHZ3,10219,2023-11-20
ETHM3-ETHZ3,10219,2023-11-21
ETHM3-ETHZ3,10219,2023-11-22
ETHM3-ETHZ3,10219,2023-11-23
ETHM3-ETHZ3,10219,2023-11-24
ETHM3-ETHZ3,10219,2023-11-25
ETHM3-ETHZ3,10219,2023-11-26
ETHM3-ETHZ3,10219,2023-11-27
ETHM3-ETHZ3,10219,2023-11-28
ETHM3-ETHZ3,10219,2023-11-29
ETHM3-ETHZ3,10219,2023-11-30
ETHM3-ETHZ3,10219,2023-12-01
ETHM3-ETHZ3,10219,2023-12-02
ETHM3-ETHZ3,10219,2023-12-03
ETHM3-ETHZ3,10219,2023-12-04
ETHM3-ETHZ3,10219,2023-12-05
ETHM3-ETHZ3,10219,2023-12-06
ETHM3-ETHZ3,10219,2023-12-07
ETHM3-ETHZ3,10219,2023-12-08
ETHM3-ETHZ3,10219,2023-12-09
ETHM3-ETHZ3,10219,2023-12-10
ETHM3-ETHZ3,10219,2023-12-11
ETHM3-ETHZ3,10219,2023-12-12
ETHM3-ETHZ3,10219,2023-12-13
ETHM3-ETHZ3,10219,2023-12-14
ETHM3-ETHZ3,10219,2023-12-15
ETHM3-ETHZ3,10219,2023-12-16
ETHM3-ETHZ3,10219,2023-12-17
ETHM3-ETHZ3,10219,2023-12-18
ETHM3-ETHZ3,10219,2023-12-19
ETHM3-ETHZ3,10219,2023-12-20
ETHM3-ETHZ3,10219,2023-12-21
ETHM3-ETHZ3,10219,2023-12-22
ETHM3-ETHZ3,10219,2023-12-23
ETHM3-ETHZ3,10219,2023-12-24
ETHM3-ETHZ3,10219,2023-12-25
ETHM3-ETHZ3,10219,2023-12-26
ETHM3-ETHZ3,10219,2023-12-27
ETHM3-ETHZ3,10219,2023-12-28
ETHM3-ETHZ3,10219,2023-12-29
ETHM3-ETHZ3,10219,2023-12-30
ETHM3-ETHZ3,10219,2023-12-31
ETHM3-ETHZ3,10219,2024-01-01
ETHM3-ETHZ3,10219,2024-01-02
ETHM3-ETHZ3,10219,2024-01-03
ETHM3-ETHZ3,10219,2024-01-04
ETHM3-ETHZ3,10219,2024-01-05
ETHM3-ETHZ3,10219,2024-01-06
ETHM3-ETHZ3,10219,2024-01-07
ETHM3-ETHZ3,10219,2024-01-08
ETHM3-ETHZ3,10219,2024-01-09
ETHM3-ETHU3,13479,2022-06-26
ETHM3-ETHU3,13479,2022-06-27
ETHM3-ETHU3,13479,2022-06-28
ETHM3-ETHU3,13479,2022-06-29
ETHM3-ETHU3,13479,2022-06-30
ETHM3-ETHU3,13479,2022-07-01
ETHM3-ETHU3,13479,2022-07-02
ETHM3-ETHU3,13479,2022-07-03
ETHM3-ETHU3,13479,2022-07-04
ETHM3-ETHU3,13479,2022-07-05
ETHM3-ETHU3,13479,2022-07-06
ETHM3-ETHU3,13479,2022-07-07
ETHM3-ETHU3,13479,2022-07-08
ETHM3-ETHU3,13479,2022-07-09
ETHM3-ETHU3,13479,2022-07-10
ETHM3-ETHU3,13479,2022-07-11
ETHM3-ETHU3,13479,2022-07-12
ETHM3-ETHU3,13479,2022-07-13
ETHM3-ETHU3,13479,2022-07-14
ETHM3-ETHU3,13479,2022-07-15
ETHM3-ETHU3,13479,2022-07-16
ETHM3-ETHU3,13479,2022-07-17
ETHM3-ETHU3,13479,2022-07-18
ETHM3-ETHU3,13479,2022-07-19
ETHM3-ETHU3,13479,2022-07-20
ETHM3-ETHU3,13479,2022-07-21
ETHM3-ETHU3,13479,2022-07-22
ETHM3-ETHU3,13479,2022-07-23
ETHM3-ETHU3,13479,2022-07-24
ETHM3-ETHU3,13479,2022-07-25
ETHM3-ETHU3,13479,2022-07-26
ETHM3-ETHU3,13479,2022-07-27
ETHM3-ETHU3,13479,2022-07-28
ETHM3-ETHU3,13479,2022-07-29
ETHM3-ETHU3,13479,2022-07-30
ETHM3-ETHU3,13479,2022-07-31
ETHM3-ETHU3,13479,2022-08-01
ETHM3-ETHU3,13479,2022-08-02
ETHM3-ETHU3,13479,2022-08-03
ETHM3-ETHU3,13479,2022-08-04
ETHM3-ETHU3,13479,2022-08-05
ETHM3-ETHU3,13479,2022-08-06
ETHM3-ETHU3,13479,2022-08-07
ETHM3-ETHU3,13479,2022-08-08
ETHM3-ETHU3,13479,2022-08-09
ETHM3-ETHU3,13479,2022-08-10
ETHM3-ETHU3,13479,2022-08-11
ETHM3-ETHU3,13479,2022-08-12
ETHM3-ETHU3,13479,2022-08-13
ETHM3-ETHU3,13479,2022-08-14
ETHM3-ETHU3,13479,2022-08-15
ETHM3-ETHU3,13479,2022-08-16
ETHM3-ETHU3,13479,2022-08-17
ETHM3-ETHU3,13479,2022-08-18
ETHM3-ETHU3,13479,2022-08-19
ETHM3-ETHU3,13479,2022-08-20
ETHM3-ETHU3,13479,2022-08-21
ETHM3-ETHU3,13479,2022-08-22
ETHM3-ETHU3,13479,2022-08-23
ETHM3-ETHU3,13479,2022-08-24
ETHM3-ETHU3,13479,2022-08-25
ETHM3-ETHU3,13479,2022-08-26
ETHM3-ETHU3,13479,2022-08-27
ETHM3-ETHU3,13479,2022-08-28
ETHM3-ETHU3,13479,2022-08-29
ETHM3-ETHU3,13479,2022-08-30
ETHM3-ETHU3,13479,2022-08-31
ETHM3-ETHU3,13479,2022-09-01
ETHM3-ETHU3,13479,2022-09-02
ETHM3-ETHU3,13479,2022-09-03
ETHM3-ETHU3,13479,2022-09-04
ETHM3-ETHU3,13479,2022-09-05
ETHM3-ETHU3,13479,2022-09-06
ETHM3-ETHU3,13479,2022-09-07
ETHM3-ETHU3,13479,2022-09-08
ETHM3-ETHU3,13479,2022-09-09
ETHM3-ETHU3,13479,2022-09-10
ETHM3-ETHU3,13479,2022-09-11
ETHM3-ETHU3,13479,2022-09-12
ETHM3-ETHU3,13479,2022-09-13
ETHM3-ETHU3,13479,2022-09-14
ETHM3-ETHU3,13479,2022-09-15
ETHM3-ETHU3,13479,2022-09-16
ETHM3-ETHU3,13479,2022-09-17
ETHM3-ETHU3,13479,2022-09-18
ETHM3-ETHU3,13479,2022-09-19
ETHM3-ETHU3,13479,2022-09-20
ETHM3-ETHU3,13479,2022-09-21
ETHM3-ETHU3,13479,2022-09-22
ETHM3-ETHU3,13479,2022-09-23
ETHM3-ETHU3,13479,2022-09-24
ETHM3-ETHU3,13479,2022-09-25
ETHM3-ETHU3,13479,2022-09-26
ETHM3-ETHU3,13479,2022-09-27
ETHM3-ETHU3,13479,2022-09-28
ETHM3-ETHU3,13479,2022-09-29
ETHM3-ETHU3,13479,2022-09-30
ETHM3-ETHU3,13479,2022-10-01
ETHM3-ETHU3,13479,2022-10-02
ETHM3-ETHU3,13479,2022-10-03
ETHM3-ETHU3,13479,2022-10-04
ETHM3-ETHU3,13479,2022-10-05
ETHM3-ETHU3,13479,2022-10-06
ETHM3-ETHU3,13479,2022-10-07
ETHM3-ETHU3,13479,2022-10-08
ETHM3-ETHU3,13479,2022-10-09
ETHM3-ETHU3,13479,2022-10-10
ETHM3-ETHU3,13479,2022-10-11
ETHM3-ETHU3,13479,2022-10-12
ETHM3-ETHU3,13479,2022-10-13
ETHM3-ETHU3,13479,2022-10-14
ETHM3-ETHU3,13479,2022-10-15
ETHM3-ETHU3,13479,2022-10-16
ETHM3-ETHU3,13479,2022-10-17
ETHM3-ETHU3,13479,2022-10-18
ETHM3-ETHU3,13479,2022-10-19
ETHM3-ETHU3,13479,2022-10-20
ETHM3-ETHU3,13479,2022-10-21
ETHM3-ETHU3,13479,2022-10-22
ETHM3-ETHU3,13479,2022-10-23
ETHM3-ETHU3,13479,2022-10-24
ETHM3-ETHU3,13479,2022-10-25
ETHM3-ETHU3,13479,2022-10-26
ETHM3-ETHU3,13479,2022-10-27
ETHM3-ETHU3,13479,2022-10-28
ETHM3-ETHU3,13479,2022-10-29
ETHM3-ETHU3,13479,2022-10-30
ETHM3-ETHU3,13479,2022-10-31
ETHM3-ETHU3,13479,2022-11-01
ETHM3-ETHU3,13479,2022-11-02
ETHM3-ETHU3,13479,2022-11-03
ETHM3-ETHU3,13479,2022-11-04
ETHM3-ETHU3,13479,2022-11-05
ETHM3-ETHU3,13479,2022-11-06
ETHM3-ETHU3,13479,2022-11-07
ETHM3-ETHU3,13479,2022-11-08
ETHM3-ETHU3,13479,2022-11-09
ETHM3-ETHU3,13479,2022-11-10
ETHM3-ETHU3,13479,2022-11-11
ETHM3-ETHU3,13479,2022-11-12
ETHM3-ETHU3,13479,2022-11-13
ETHM3-ETHU3,13479,2022-11-14
ETHM3-ETHU3,13479,2022-11-15
ETHM3-ETHU3,13479,2022-11-16
ETHM3-ETHU3,13479,2022-11-17
ETHM3-ETHU3,13479,2022-11-18
ETHM3-ETHU3,13479,2022-11-19
ETHM3-ETHU3,13479,2022-11-20
ETHM3-ETHU3,13479,2022-11-21
ETHM3-ETHU3,13479,2022-11-22
ETHM3-ETHU3,13479,2022-11-23
ETHM3-ETHU3,13479,2022-11-24
ETHM3-ETHU3,13479,2022-11-25
ETHM3-ETHU3,13479,2022-11-26
ETHM3-ETHU3,13479,2022-11-27
ETHM3-ETHU3,13479,2022-11-28
ETHM3-ETHU3,13479,2022-11-29
ETHM3-ETHU3,13479,2022-11-30
ETHM3-ETHU3,13479,2022-12-01
ETHM3-ETHU3,13479,2022-12-02
ETHM3-ETHU3,13479,2022-12-03
ETHM3-ETHU3,13479,2022-12-04
ETHM3-ETHU3,13479,2022-12-05
ETHM3-ETHU3,13479,2022-12-06
ETHM3-ETHU3,13479,2022-12-07
ETHM3-ETHU3,13479,2022-12-08
ETHM3-ETHU3,13479,2022-12-09
ETHM3-ETHU3,13479,2022-12-10
ETHM3-ETHU3,13479,2022-12-11
ETHM3-ETHU3,13479,2022-12-12
ETHM3-ETHU3,13479,2022-12-13
ETHM3-ETHU3,13479,2022-12-14
ETHM3-ETHU3,13479,2022-12-15
ETHM3-ETHU3,13479,2022-12-16
ETHM3-ETHU3,13479,2022-12-17
ETHM3-ETHU3,13479,2022-12-18
ETHM3-ETHU3,13479,2022-12-19
ETHM3-ETHU3,13479,2022-12-20
ETHM3-ETHU3,13479,2022-12-21
ETHM3-ETHU3,13479,2022-12-22
ETHM3-ETHU3,13479,2022-12-23
ETHM3-ETHU3,13479,2022-12-24
ETHM3-ETHU3,13479,2022-12-25
ETHM3-ETHU3,13479,2022-12-26
ETHM3-ETHU3,13479,2022-12-27
ETHM3-ETHU3,13479,2022-12-28
ETHM3-ETHU3,13479,2022-12-29
ETHM3-ETHU3,13479,2022-12-30
ETHM3-ETHU3,13479,2022-12-31
ETHM3-ETHU3,13479,2023-01-01
ETHM3-ETHU3,13479,2023-01-02
ETHM3-ETHU3,13479,2023-01-03
ETHM3-ETHU3,13479,2023-01-04
ETHM3-ETHU3,13479,2023-01-05
ETHM3-ETHU3,13479,2023-01-06
ETHM3-ETHU3,13479,2023-01-07
ETHM3-ETHU3,13479,2023-01-08
ETHM3-ETHU3,13479,2023-01-09
ETHM3-ETHU3,13479,2023-01-10
ETHM3-ETHU3,13479,2023-01-11
ETHM3-ETHU3,13479,2023-01-12
ETHM3-ETHU3,13479,2023-01-13
ETHM3-ETHU3,13479,2023-01-14
ETHM3-ETHU3,13479,2023-01-15
ETHM3-ETHU3,13479,2023-01-16
ETHM3-ETHU3,13479,2023-01-17
ETHM3-ETHU3,13479,2023-01-18
ETHM3-ETHU3,13479,2023-01-19
ETHM3-ETHU3,13479,2023-01-20
ETHM3-ETHU3,13479,2023-01-21
ETHM3-ETHU3,13479,2023-01-22
ETHM3-ETHU3,13479,2023-01-23
ETHM3-ETHU3,13479,2023-01-24
ETHM3-ETHU3,13479,2023-01-25
ETHM3-ETHU3,13479,2023-01-26
